Title;Source;DOI;Year Published;WOS number
The northernmost record of the blue-spotted cornetfish from the Mediterranean Sea;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.139;2008;WOS:000273044600011
Modeling the water exchanges between the Venice Lagoon and the Adriatic Sea;OCEAN DYNAMICS;10.1007/s10236-008-0152-7;2008;WOS:000261581500005
Wave crest and trough distributions in a broad-banded directional wave field;OCEAN ENGINEERING;10.1016/j.oceaneng.2008.08.010;2008;WOS:000262136400013
On an improved Grim effective wave;OCEAN ENGINEERING;10.1016/j.oceaneng.2008.08.016;2008;WOS:000262136400016
Abrupt environmental and climatic change during the deposition of the Early Permian Haushi limestone, Oman;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2008.08.008;2008;WOS:000261853800001
Molecular characterization of larval anisakid nematodes from marine fishes off the Moroccan and Mauritanian coasts;PARASITOLOGY INTERNATIONAL;10.1016/j.parint.2008.05.002;2008;WOS:000260514600003
Two species of Philometra (Nematoda: Philometridae) from sparid fishes (porgies) off Sicily, Italy, including Philometra obladae sp n. from the body cavity of Oblada melanura (Sparidae);PARASITOLOGY RESEARCH;10.1007/s00436-008-1158-2;2008;WOS:000260542300006
Scenarios of Earthquake-Generated Tsunamis for the Italian Coast of the Adriatic Sea;PURE AND APPLIED GEOPHYSICS;10.1007/s00024-008-0417-6;2008;WOS:000262831000008
Relative sea-level change, Kjove Land, Scoresby Sund, East Greenland: implications for seasonality in Younger Dryas time;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2008.08.001;2008;WOS:000262130000003
Stable isotope records of Late Quaternary climate and hydrology from Mediterranean lakes: the ISOMED synthesis;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2008.09.005;2008;WOS:000262130000012
Relationships between Magmatism and Lithosphere-Asthenosphere Structure in the Western Mediterranean and Implications for Geodynamics;RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI;10.1007/s12210-008-0020-x;2008;WOS:000262846300001
Differences in demersal community structure and biomass size spectra within and outside the Maltese Fishery Management Zone (FMZ);SCIENTIA MARINA;10.3989/scimar.2008.72n4669;2008;WOS:000262997400005
Spawning pattern and batch fecundity of the European hake (Merluccius merluccius (Linnaeus, 1758)) in the western Mediterranean;SCIENTIA MARINA;10.3989/scimar.2008.72n4721;2008;WOS:000262997400010
First release of hatchery juveniles of the dusky grouper Epinephelus marginatus (Lowe, 1834) (Serranidae: Teleostei) at artificial reefs in the Mediterranean: results from a pilot study;SCIENTIA MARINA;10.3989/scimar.2008.72n4743;2008;WOS:000262997400012
Architectural complexity of a carbonate transgressive systems tract induced by basement physiography;SEDIMENTOLOGY;10.1111/j.1365-3091.2008.00968.x;2008;WOS:000261084900013
Controls on Holocene deep-water sedimentation in the northern Gioia Basin, Tyrrhenian Sea;SEDIMENTOLOGY;10.1111/j.1365-3091.2008.00971.x;2008;WOS:000261084900016
Review of Methodologies for Offshore Wind Resource Assessment in European Seas;SURVEYS IN GEOPHYSICS;10.1007/s10712-008-9050-2;2008;WOS:000263390600001
FEEDING ECOLOGY OF DE BUEN'S GOBY, BUENIA AFFINIS, IN THE KVARNER AREA (ADRIATIC SEA);VIE ET MILIEU-LIFE AND ENVIRONMENT;;2008;WOS:000265905800009
Factors determining the interaction between common bottlenose dolphins and bottom trawlers off the Balearic Archipelago (western Mediterranean Sea);JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2008.08.013;2008;WOS:000261275200007
Species diversity in the soft-bottom intertidal zone: Biogenic structure, sediment, and macrofauna across mussel bed spatial scales;JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2008.07.010;2008;WOS:000261272200009
Modeling the trajectories of satellite-tracked drifters in the Adriatic Sea during a summertime bora event;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1029/2007JC004536;2008;WOS:000260995200001
The 100-ka and rapid sea level changes recorded by prograding shelf sand bodies in the Gulf of Lions (western Mediterranean Sea);GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS;10.1029/2007GC001854;2008;WOS:000260990400001
Oceanographic and climatic evolution of the Miocene Mediterranean deduced from Nd, Sr, C, and O isotope compositions of marine fossils and sediments;PALEOCEANOGRAPHY;10.1029/2007PA001540;2008;WOS:000260786000001
TITAN'S TROPICAL STORMS IN AN EVOLVING ATMOSPHERE;ASTROPHYSICAL JOURNAL LETTERS;10.1086/593117;2008;WOS:000262731800011
On the detoxification of benthic bivalves contaminated by POPs: insights from experimental and modelling approaches;ENVIRONMENTAL CHEMISTRY LETTERS;10.1007/s10311-007-0127-9;2008;WOS:000259723400008
PCDD/F and PCB multi-media ambient concentrations, congener patterns and occurrence in a Mediterranean coastal lagoon (Etang de Thau, France);ENVIRONMENTAL POLLUTION;10.1016/j.envpol.2007.12.019;2008;WOS:000259948500017
First report on antibody response of Seriola dumerilii (Risso 1810) challenged with Listonella anguillarum;FISH & SHELLFISH IMMUNOLOGY;10.1016/j.fsi.2008.07.009;2008;WOS:000261564400030
Late Quaternary paleoenvironmental reconstruction of the Tremiti structural high (Central Adriatic Sea) from benthic foraminiferal assemblages;GEOBIOS;10.1016/j.geobios.2008.06.001;2008;WOS:000261871500002
Optimization of a Sea Wave Energy Harvesting Electromagnetic Device;IEEE TRANSACTIONS ON MAGNETICS;10.1109/TMAG.2008.2002192;2008;WOS:000262221300254
Coastal dynamics and dissolved organic carbon in the western Sardinian shelf (Western Mediterranean);JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2007.12.005;2008;WOS:000261256100010
On the dynamics of surface cold filaments in the Mediterranean Sea;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2008.03.002;2008;WOS:000261256100026
Response of temperature and sea surface circulation to a Sirocco wind event in the Adriatic basin: A model simulation;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2008.07.003;2008;WOS:000261256100042
Quasideterminism theory of sea waves;JOURNAL OF OFFSHORE MECHANICS AND ARCTIC ENGINEERING-TRANSACTIONS OF THE ASME;10.1115/1.2904587;2008;WOS:000259804300003
Passive acoustic detection of deep-diving beaked whales;JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA;10.1121/1.2988277;2008;WOS:000260836700018
Warm-water mollusc assemblages from northern Chile (Mejillones Peninsula): new evidence for permanent El Nino-like conditions during Pliocene warmth?;JOURNAL OF THE GEOLOGICAL SOCIETY;10.1144/0016-76492007-039;2008;WOS:000261271200007
Organism responses to habitat fragmentation in two shallow-water brackish environments: the Goro Lagoon (Adriatic Sea) and the Padrongiano Delta (Tyrrhenian Sea);JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315408001896;2008;WOS:000261160000002
Records of Oncaeidae (Copepoda) from the Gulf of Naples, with new records of three species of Triconia;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S002531540800194X;2008;WOS:000261160000012
Daily ration and feeding activity of juvenile hake in the central Mediterranean Sea;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315408001859;2008;WOS:000261160000023
Diversity, relative abundance, new locality records and population structure of Antarctic demersal fishes from the northern Scotia Arc islands and Bouvetoya;POLAR BIOLOGY;10.1007/s00300-008-0489-x;2008;WOS:000260017200007
Proteins modulation in human skeletal muscle in the early phase of adaptation to hypobaric hypoxia;PROTEOMICS;10.1002/pmic.200800232;2008;WOS:000261380300008
Nile floods recorded in deep Mediterranean sediments;QUATERNARY RESEARCH;10.1016/j.yqres.2008.02.011;2008;WOS:000260841600004
Diapiric uplift of an MIS 3 marine deposit in SW Spain: Implications for Late Pleistocene sea level reconstruction and palaeogeography of the Strait of Gibraltar;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2008.08.013;2008;WOS:000261715500011
COUPLING AMPULLINID GASTROPODS: SEXUAL BEHAVIOUR FROZEN IN PALAEOGENE DEPOSITS OF NORTHERN ITALY;RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA;;2008;WOS:000261894300009
Tentative estimation of extreme sea levels in the English Channel by the year 2050;ZEITSCHRIFT FUR GEOMORPHOLOGIE;10.1127/0372-8854/2008/0052S3-0229;2008;WOS:000261493500015
Natal Homing and Connectivity in Atlantic Bluefin Tuna Populations;SCIENCE;10.1126/science.1161473;2008;WOS:000260605200049
Shallow water sea-floor morphologies around Asinara Island (NW Sardinia, Italy);CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2008.07.003;2008;WOS:000260700400002
Analytical description of tidal dynamics in convergent estuaries;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1029/2007JC004408;2008;WOS:000260392900002
Geochemistry and particle size of surface sediments of Gulf of Manfredonia (Southern Adriatic sea);ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.07.008;2008;WOS:000260696000004
Analysis of hydrobiological pattern in the Bizerte lagoon (Tunisia);ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.07.011;2008;WOS:000260696000015
Marine phytoplankton size-frequency distributions: Spatial patterns and decoding mechanisms;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.07.021;2008;WOS:000260696000021
The proximal marine record of Somma-Vesuvius volcanic activity in the Naples and Salerno bays, Eastern Tyrrhenian Sea, during the last 3 kyrs;JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH;10.1016/j.jvolgeores.2007.07.011;2008;WOS:000260986600013
A 90,000-200,000 yrs marine tephra record of Italian volcanic activity in the Central Mediterranean Sea;JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH;10.1016/j.jvolgeores.2007.11.028;2008;WOS:000260986600014
Spatial and temporal variability of the sea surface temperature in the Gulf of Trieste between January 2000 and December 2006;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1029/2007JC004537;2008;WOS:000260179200001
Late Quaternary palaeoenvironmental evolution of the Adriatic coastal plain and the onset of Po River Delta;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2008.07.009;2008;WOS:000260894800008
The Stromboli 2002 tsunamigenic submarine slide: Characteristics and possible failure mechanisms;JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH;10.1029/2007JB005172;2008;WOS:000259805400001
Breeding and rearing the longsnout seahorse Hippocampus reidi: Rearing and feeding studies;AQUACULTURE;10.1016/j.aquaculture.2008.06.018;2008;WOS:000260567600014
Is meltwater from Alpine glaciers a secondary DDT source for lakes?;CHEMOSPHERE;10.1016/j.chemosphere.2008.08.017;2008;WOS:000260861600002
Recent sediment accumulation rates for the Western margin of the Barents Sea;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2008.05.026;2008;WOS:000261969000019
Accumulation of organic carbon in western Barents Sea sediments;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2008.05.005;2008;WOS:000261969000020
Linking air-sea energy exchanges and European anchovy potential spawning ground;EUROPEAN PHYSICAL JOURNAL B;10.1140/epjb/e2008-00341-4;2008;WOS:000260122300020
Sedimentary filling of a wedge-top basin and relationship with the foredeep (Middle Miocene Marnoso-arenacea Formation, northern Apennines);FACIES;10.1007/s10347-008-0153-5;2008;WOS:000258900400002
Evolution of a Maastrichtian-Paleocene tropical shallow-water carbonate platform (Qalhat, NE Oman);FACIES;10.1007/s10347-008-0150-8;2008;WOS:000258900400004
Introduction of a new physiological acoustic electromyogram transmitter;FISHERIES MANAGEMENT AND ECOLOGY;10.1111/j.1365-2400.2008.00638.x;2008;WOS:000260306900002
Survival and behaviour of European silver eel in late freshwater and early marine phase during spring migration;FISHERIES MANAGEMENT AND ECOLOGY;10.1111/j.1365-2400.2008.00639.x;2008;WOS:000260306900015
A semi-spectral modelling of landslide tsunamis;GEOPHYSICAL JOURNAL INTERNATIONAL;10.1111/j.1365-246X.2008.03848.x;2008;WOS:000262313800001
A review of cephalopod-environment interactions in European Seas;HYDROBIOLOGIA;10.1007/s10750-008-9489-7;2008;WOS:000258153800005
Effects of the exotic invader Musculista senhousia on benthic communities of two Mediterranean lagoons;HYDROBIOLOGIA;10.1007/s10750-008-9459-0;2008;WOS:000258062800004
The fate of organic matter sources in coastal environments: a comparison of three Mediterranean lagoons;HYDROBIOLOGIA;10.1007/s10750-008-9458-1;2008;WOS:000258062800007
Recent evolution of fishery and land reclamation in Curonian and Lesina lagoons;HYDROBIOLOGIA;10.1007/s10750-008-9453-6;2008;WOS:000258062800010
Hydraulic regime-based zonation scheme of the Curonian Lagoon;HYDROBIOLOGIA;10.1007/s10750-008-9454-5;2008;WOS:000258062800012
Integrated modelling in coastal lagoons: Sacca di Goro case study;HYDROBIOLOGIA;10.1007/s10750-008-9451-8;2008;WOS:000258062800013
Changes in spawning-stock structure and recruitment pattern of red mullet, Mullus barbatus, after a trawl ban in the Gulf of Castellammare (central Mediterranean Sea);ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsn104;2008;WOS:000259327400009
A Physical Full-Resolution SAR Ship Detection Filter;IEEE GEOSCIENCE AND REMOTE SENSING LETTERS;10.1109/LGRS.2008.2005255;2008;WOS:000260956600043
Size-related and temporal variation in the diet of the round sardinella, Sardinella aurita (Valenciennes, 1847), in the central Mediterranean Sea;JOURNAL OF APPLIED ICHTHYOLOGY;10.1111/j.1439-0426.2008.01083.x;2008;WOS:000259345000003
Growth and reproduction of Chelidonichthys lucerna (Linnaeus) (Pisces : Triglidae) in the Gulf of Gabes, Tunisia;JOURNAL OF APPLIED ICHTHYOLOGY;10.1111/j.1439-0426.2008.01095.x;2008;WOS:000259345000010
Tropical SST Preconditioning of the SH Polar Vortex during Winter 2002;JOURNAL OF CLIMATE;10.1175/2008JCLI2136.1;2008;WOS:000260012200008
DISSOLUTION SUSCEPTIBILITY OF SOME PALEOGENE PLANKTONIC FORAMINIFERA FROM ODP SITE 1209 (SHATSKY RISE, PACIFIC OCEAN);JOURNAL OF FORAMINIFERAL RESEARCH;10.2113/gsjfr.38.4.357;2008;WOS:000260588300007
Past, present and future state of the biogeochemical Si cycle in the Baltic Sea;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2007.10.016;2008;WOS:000260563300009
Inter- and intra-specific competition between Paracentrotus lividus and Arbacia lixula in resource-limited barren areas;JOURNAL OF SEA RESEARCH;10.1016/j.seares.2008.07.001;2008;WOS:000260729800007
Hard coastal-defence structures as habitats for native and exotic rocky-bottom species;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2008.06.002;2008;WOS:000260640400001
Copper complexation capacity in surface waters of the Venice Lagoon;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2008.06.003;2008;WOS:000260640400002
Responses of a Northern Adriatic Ampelisca-Corbula community to seasonality and short-term hydrological changes in the Po river;MARINE ENVIRONMENTAL RESEARCH;10.1016/j.marenvres.2008.08.002;2008;WOS:000260640400010
Variability in the vertical structure of the water column and paleoproductivity reconstruction in the central-western Mediterranean during the Late Pleistocene;MARINE MICROPALEONTOLOGY;10.1016/j.marmicro.2007.11.007;2008;WOS:000260714100004
Changes in calcareous nannofossil assemblages during the Mid-Pleistocene Revolution;MARINE MICROPALEONTOLOGY;10.1016/j.marmicro.2007.11.010;2008;WOS:000260714100007
Benthic foraminiferal evidence of sediment supply changes and fluvial drainage reorganization in Holocene deposits of the Po Delta, Italy;MARINE MICROPALEONTOLOGY;10.1016/j.marmicro.2008.07.001;2008;WOS:000260954500002
Response of calcareous nannofossils to the Paleocene-Eocene Thermal Maximum: Observations on composition, preservation and calcification in sediments from ODP Site 1263 (Walvis Ridge - SW Atlantic);MARINE MICROPALEONTOLOGY;10.1016/j.marmicro.2008.07.002;2008;WOS:000260954500003
Middle Eocene-late Oligocene climate variability: Calcareous nannofossil response at Kerguelen Plateau, Site 748;MARINE MICROPALEONTOLOGY;10.1016/j.marmicro.2008.07.006;2008;WOS:000260954500006
Seasonal closures as a measure of trawling effort control in two Mediterranean trawling grounds: Effects on eplibenthic communities;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2008.06.004;2008;WOS:000260745300020
The Cenomanian/Turonian oceanic anoxic event in the South Atlantic: New insights from a geochemical study of DSDP Site 530A;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2008.07.006;2008;WOS:000260052200010
Age and growth of ocellated icefish, Chionodraco rastrospinosus DeWitt and Hureau, 1979, from the South Shetland Islands;POLAR BIOLOGY;10.1007/s00300-008-0471-7;2008;WOS:000260286400005
"Relationship between heavy metal accumulation and genetic variability decrease in the intertidal crab Pachygrapsus marmoratus (Decapoda; Grapsidae)";ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.06.009;2008;WOS:000259951400013
Sedimentary response to climate and sea level changes during the past similar to 400 ka from borehole PRAD1-2 (Adriatic margin);GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS;10.1029/2007GC001783;2008;WOS:000259802700001
The nonseismic tsunami observed in the Bulgarian Black Sea on 7 May 2007: Was it due to a submarine landslide?;GEOPHYSICAL RESEARCH LETTERS;10.1029/2008GL034905;2008;WOS:000259802900001
Contaminant accumulation and biomarker responses in caged mussels, Mytilus galloprovincialis, to evaluate bioavailability and toxicological effects of remobilized chemicals during dredging and disposal operations in harbour areas;AQUATIC TOXICOLOGY;10.1016/j.aquatox.2008.07.011;2008;WOS:000260235900007
Vermetid reefs and their use as palaeobathymetric markers: New insights from the Late Miocene of the Mediterranean (Southern Italy, Crete);PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2008.06.008;2008;WOS:000259942400008
An extensive western Mediterranean deep water renewal between 2004 and 2006;GEOPHYSICAL RESEARCH LETTERS;10.1029/2008GL035146;2008;WOS:000259395600006
The present and past bottom-current flow regime around the sediment drifts on the continental rise west of the Antarctic Peninsula;MARINE GEOLOGY;10.1016/j.margeo.2008.07.004;2008;WOS:000260744600005
Cellular responses in the cyprinid Leuciscus cephalus from a contaminated freshwater ecosystem;AQUATIC TOXICOLOGY;10.1016/j.aquatox.2008.06.016;2008;WOS:000260203700007
Hemoglobin system of Sparus aurata: changes in fishes farmed under extreme conditions;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2008.05.027;2008;WOS:000259536900014
Reconstructing historical marine ecosystems using food web models: Northern British Columbia from Pre-European contact to present;ECOLOGICAL MODELLING;10.1016/j.ecolmodel.2008.05.005;2008;WOS:000258557400009
Comparison between epiphyte assemblages of leaves and rhizomes of the seagrass Posidonia oceanica subjected to different levels of anthropogenic eutrophication;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.05.009;2008;WOS:000259731900021
Structure and functioning of Mediterranean lagoon fish assemblages: A key for the identification of water body types;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.05.011;2008;WOS:000259731900023
The sea ice dynamics of Terra Nova Bay and Ross Ice Shelf polynyas during a spring and winter simulation;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1029/2006JC004048;2008;WOS:000259001800001
Mortality induced by drifting longline hooks and branchlines in loggerhead sea turtles, estimated through observation in captivity;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.894;2008;WOS:000259544200013
Alkenone abundance and its relationship to the coccolithophore assemblage in Gulf of California surface waters;DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2008.04.007;2008;WOS:000259136700004
Monitoring of polychlorinated biphenyl contamination and estrogenic activity in water, commercial feed and farmed seafood;ENVIRONMENTAL MONITORING AND ASSESSMENT;10.1007/s10661-007-0007-6;2008;WOS:000258781700039
Size selection by diamond- and square-mesh codends in multi-species Mediterranean demersal trawl fisheries;FISHERIES RESEARCH;10.1016/j.fishres.2008.02.003;2008;WOS:000258994700002
Early life history of the black anglerfish Lophius budegassa Spinola, 1807 in the Mediterranean Sea using otolith microstructure;FISHERIES RESEARCH;10.1016/j.fishres.2008.05.004;2008;WOS:000258994700029
Stepwise extinction of larger foraminifers at the Cenomanian-Turonian boundary: A shallow-water perspective on nutrient fluctuations during Oceanic Anoxic Event 2 (Bonarelli Event);GEOLOGY;10.1130/G24993A.1;2008;WOS:000258943400011
Ontogeny of the digestive tract in sharpsnout sea bream Diplodus puntazzo (Cetti, 1777);HISTOLOGY AND HISTOPATHOLOGY;;2008;WOS:000257109200006
Bathymetric preferences of juvenile European hake (Merluccius merluccius);ICES JOURNAL OF MARINE SCIENCE;10.1093/icesjms/fsn079;2008;WOS:000257181600018
Evidence for Holocene marine transgression and shoreline progradation due to barrier development in Iskele, Bay of Izmir, Turkey;JOURNAL OF COASTAL RESEARCH;10.2112/06-0811.1;2008;WOS:000259385500017
Relationship between body shape and trophic niche segregation in two closely related sympatric fishes;JOURNAL OF FISH BIOLOGY;10.1111/j.1095-8649.2008.01964.x;2008;WOS:000259226900004
Dynamics of phosphorus in the Venice lagoon during a picocyanobacteria bloom;JOURNAL OF PLANKTON RESEARCH;10.1093/plankt/fbn059;2008;WOS:000259304000005
Biological consequences of global warming: does sea surface temperature affect cetacean distribution in the western Ligurian Sea?;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315408000751;2008;WOS:000259568300011
Diving activity of a solitary wild free ranging bottlenose dolphin (Tursiops truncatus);JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315408000921;2008;WOS:000259568300012
Large-scale seasonal distribution of fin whales (Balaenoptera physalus) in the central Mediterranean Sea;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315408000891;2008;WOS:000259568300025
Partitioning of the Pelagos Sanctuary (north-western Mediterranean Sea) into hotspots and coldspots of cetacean distributions;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315408000763;2008;WOS:000259568300027
Coralligenous habitat in the northern Adriatic Sea: an overview;MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/j.1439-0485.2008.00236.x;2008;WOS:000259575100001
Changes in biomass structure and trophic status of the plankton communities in a highly dynamic ecosystem (Gulf of Venice, Northern Adriatic Sea);MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/j.1439-0485.2008.00237.x;2008;WOS:000259575100006
Spatial and temporal prokaryotic variability in the northern Adriatic Sea;MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/j.1439-0485.2008.00249.x;2008;WOS:000259575100007
Annual dynamics of the mesozooplankton communities in a highly variable ecosystem (North Adriatic Sea, Italy);MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/j.1439-0485.2008.00256.x;2008;WOS:000259575100008
Low reproductive success for copepods during a bloom of the non-aldehyde-producing diatom Cerataulina pelagica in the North Adriatic Sea;MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE;10.1111/j.1439-0485.2008.00226.x;2008;WOS:000259575100009
Nutrient budgets for European seas: A measure of the effectiveness of nutrient reduction policies;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2008.05.027;2008;WOS:000259768100022
Effects of fish farm waste on Posidonia oceanica meadows: Synthesis and provision of monitoring and management tools;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2008.05.020;2008;WOS:000259768100023
BACI design reveals the decline of the seagrass Posidonia oceanica induced by anchoring;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2008.05.013;2008;WOS:000259768100025
Synchronous basin-wide formation and redox-controlled preservation of a Mediterranean sapropel;NATURE GEOSCIENCE;10.1038/ngeo283;2008;WOS:000258894700016
Coastal erosion studies on the Capo Colonna cliff, Italy;PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MARITIME ENGINEERING;10.1680/maen.2008.161.3.117;2008;WOS:000261710600004
Environmental heterogeneity patterns and assessment of trophic levels in two Mediterranean lagoons: Orbetello and Varano, Italy;SCIENCE OF THE TOTAL ENVIRONMENT;10.1016/j.scitotenv.2008.04.052;2008;WOS:000259130500015
Comparison of diamond- and square-mesh codends in the hake (Merluccius merluccius L. 1758) trawl fishery of the Adriatic Sea (central Mediterranean);SCIENTIA MARINA;;2008;WOS:000260063300004
Effects of hydraulic dredging on the physiological responses of the target species Chamelea gallina (Mollusca: Bivalvia): laboratory experiments and field surveys;SCIENTIA MARINA;;2008;WOS:000260063300008
Seasonal and event-controlled export of organic matter from the shelf towards the Gulf of Lions continental slope;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2008.04.010;2008;WOS:000259917800009
Major viral impact on the functioning of benthic deep-sea ecosystems;NATURE;10.1038/nature07268;2008;WOS:000258719600030
Palaeoenvironmental conditions during the deposition of the Plio-Pleistocene sedimentary sequence of the Canoa Formation, central Ecuador: A stable isotope study;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2008.03.017;2008;WOS:000259655000012
Distribution and functional response of sublittoral soft bottom assemblages to sedimentary constraints;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2008.04.003;2008;WOS:000259059000007
Effect of salinity and temperature on feeding physiology and scope for growth of an invasive species (Brachidontes pharaonis - MOLLUSCA : BIVALVIA) within the Mediterranean sea;JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2008.06.030;2008;WOS:000259419800018
Algal blooming patterns and anomalies in the Mediterranean Sea as derived from the SeaWiFS data set (1998-2003);REMOTE SENSING OF ENVIRONMENT;10.1016/j.rse.2007.10.014;2008;WOS:000258006900002
A 35,000 year record of changes in the eastern Indian Ocean offshore Sumatra;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;10.1016/j.palaeo.2008.06.001;2008;WOS:000258818500003
Scales and variability of the sea surface temperature distribution in the Adriatic Sea;JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS;10.1029/2007JC004396;2008;WOS:000258340200001
Sequence stratigraphy based on high-resolution seismic profiles in the late Pleistocene and Holocene deposits of the Venice area;MARINE GEOLOGY;10.1016/j.margeo.2008.05.010;2008;WOS:000258966500010
Evolutionary Origins and Functions of the Carotenoid Biosynthetic Pathway in Marine Diatoms;PLOS ONE;10.1371/journal.pone.0002896;2008;WOS:000264366600052
The reproductive biology of two epibenthic species of Antarctic notothenild fish of the genus Trematomus;ANTARCTIC SCIENCE;10.1017/S095410200800103X;2008;WOS:000257842500006
Low-cost tool to reduce biofouling in oyster longline culture;AQUACULTURAL ENGINEERING;10.1016/j.aquaeng.2008.06.001;2008;WOS:000258965500008
Quality assessment of Mediterranean and Black Sea transitional waters: comparing responses of benthic biotic indices;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.952;2008;WOS:000259362000006
Sediment biogeochemical differences in two pristine Mediterranean coastal lagoons (in Italy) characterized by different phanerogam dominance - A comparative approach;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.953;2008;WOS:000259362000004
Community shifts, alternative stable states, biogeochemical controls and feedbacks in eutrophic coastal lagoons: a brief overview;AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS;10.1002/aqc.956;2008;WOS:000259362000009
